EVENT	RDCLASS	SPD_KM	MED_INC	pop_dens_200	veh_type	BAD_WEAT	SEVERITY	DARK	Park_10	hosp_50	veh_mvt	Comm_Per	Res_Per	Inter_Acc
3861	4	50	30375	7084.67412159	car	1	1	0	0	0	backup	5.0484940404	72.5865156161	1
3890	4	60	41965	544.011732373	car	0	1	1	1	0	straight	0.7647311176	41.0615769055	1
4708	4	60	41102	12401.387303	car	0	1	0	0	0	backup	2.7568778401	53.6362028445	0
5163	4	60	45283	5102.03251887	car	0	1	0	0	0	leftturn	0.5667124851	79.110342392	1
4481	4	60	40180	6278.67117429	car	1	1	0	1	0	straight	0.5448558636	49.079616701	0
998	5	50	21315	11132.6735876	car	0	1	0	0	0	leftturn	0.776476219	58.9012180763	1
2127	5	50	30436	13718.8363184	car	0	1	0	0	0	leftturn	1.1708534528	81.0378217921	1
1529	5	50	28812	11177.8556154	VTB	0	2	0	0	0	straight	0.8963339177	46.958169359	0
1967	5	50	40509	7159.37658745	car	0	1	0	0	0	other	5.6329142225	69.5011429243	0
5380	4	60	30619	13978.9063031	car	0	1	0	0	0	backup	2.1504860574	66.1120614363	0
1814	5	50	40542	2759.98516846	car	0	1	0	0	0	straight	0	42.0430507421	0
1456	5	50	28812	11177.8556154	VTB	0	2	0	0	0	leftturn	0.6410124639	52.2660977387	1
3271	5	50	59447	4250.17443388	car	1	1	0	0	0	straight	23.2361438929	35.1517024187	1
5144	4	60	37215	3804.75698456	car	0	1	0	0	0	rightturn	16.8745161617	33.969394877	0
5245	4	60	38973	2262.79193153	car	0	1	0	0	0	other	18.4472036887	20.9428845036	0
3836	4	60	30375	7084.67412159	VTB	0	1	0	1	0	backup	3.211894476	58.3650284493	1
975	5	50	34231	12011.9741575	car	1	1	1	0	0	straight	2.6524235615	58.9109434259	1
771	5	50	44661	3701.75311886	car	0	1	0	0	0	straight	0.1104456988	69.4222105424	0
247	5	50	77347	819.326730689	car	0	1	0	0	0	other	3.7449504043	70.098485129	1
1040	5	50	14682	45325.8697374	car	1	1	1	0	0	leftturn	15.7885410732	60.9844022203	1
817	5	50	24460	8655.89498505	VTB	1	0	1	0	0	leftturn	1.1867570499	52.8791470867	1
1929	5	50	36796	5461.59352807	car	1	1	0	0	0	backup	3.6657665552	36.4817081045	0
4240	4	60	23067	12679.948957	VTB	1	1	1	0	0	leftturn	4.0404913861	63.0499294171	1
2434	5	50	32467	9997.111363	car	1	1	1	0	0	straight	12.3504092612	61.0534333764	0
2391	5	50	31613	7015.58291675	car	1	1	1	0	0	rightturn	7.153405319	42.7437827795	1
2219	5	50	35283	6083.72415689	VTB	1	0	1	0	0	rightturn	2.0423994413	60.4349510777	1
2274	5	50	28503	28792.5658274	VTB	0	1	0	0	0	backup	4.9907340657	45.1829042073	0
4368	4	60	33902	8115.32968836	car	0	2	1	0	0	straight	0.9477681205	64.389439852	0
5020	4	60	41833	8464.79773111	VTB	0	1	0	0	0	leftturn	1.4290339113	59.0923516461	1
2325	5	50	29445	9467.24708769	car	0	1	0	0	0	leftturn	8.6463634496	68.3642452675	1
4789	4	60	37159	12818.8810654	car	0	2	1	0	0	straight	1.8289222349	71.1113133115	0
5323	4	60	33900	7989.89341927	car	1	1	0	0	0	straight	4.0710177843	47.3769080451	1
549	5	50	38656	4190.47988445	car	1	1	1	0	0	leftturn	0.9507765951	70.6124891606	1
2793	5	50	37313	9379.65776764	car	0	1	0	0	0	leftturn	30.9367633545	56.8110977164	1
5206	4	60	33730	4531.08881457	VTB	1	1	0	0	0	backup	28.5917036219	44.5989568316	0
3952	4	50	42723	940.447210252	car	0	2	0	0	0	straight	17.4819168811	36.5212806582	0
528	5	50	24342	10690.356832	car	1	1	1	0	0	straight	2.1714126496	66.5644613226	0
5036	4	60	37074	10922.6628236	VTB	1	1	0	0	0	leftturn	2.5083252637	37.4958795546	1
5499	4	60	41272	547.793475023	car	1	2	1	0	0	straight	0	7.1640292744	0
1310	5	50	70524	5248.27449734	car	0	1	0	0	0	straight	11.051675465	42.9237170273	1
3349	5	50	40115	7297.03172704	car	0	1	0	1	0	straight	0.4835068551	65.8482868824	0
4209	4	60	31639	15162.3249896	car	0	1	1	0	0	straight	9.3245438761	70.2902366165	0
3527	4	60	45408	4039.50187781	VTB	0	1	0	0	0	other	4.4980206826	77.1019933686	0
5051	4	60	23262	18498.8156027	car	1	2	1	0	1	straight	9.5638742358	61.898881128	1
531	5	50	32271	11320.3889553	car	0	0	0	0	0	leftturn	13.6717141194	52.1863156855	1
885	5	50	31954	15570.006214	car	0	1	1	0	0	leftturn	2.5835802318	64.0401920131	1
3113	5	50	38005	2111.03708719	car	1	1	0	0	0	straight	2.5399684064	47.4829868521	1
5905	2	80	40495	5199.5192791	car	0	1	0	0	0	straight	0.3836574986	61.5901211164	0
2014	5	50	36941	6180.78943048	car	1	2	0	0	0	straight	1.4220170355	64.8286499443	1
1358	5	50	32512	14769.9349114	VTB	0	1	0	0	0	straight	0.6646781857	65.0128892981	1
413	5	50	43581	7038.0222007	car	0	1	0	0	0	straight	13.8555688495	52.3695119373	1
2606	5	50	35684	17975.1308161	car	0	1	1	0	0	other	6.5069223466	55.8126726269	0
146	5	50	39275	3278.30729063	car	0	0	0	0	0	leftturn	21.1788779491	51.0944408702	1
1778	5	50	39192	1406.4656225	car	1	1	0	0	0	straight	0.5280419726	22.7507940066	1
888	5	50	27039	10319.9137867	car	0	1	1	0	0	straight	1.9990759606	59.9599913151	0
2526	5	50	42619	15379.2660887	car	0	1	0	0	0	backup	9.7347070211	73.9483734497	1
3972	4	60	70939	1207.12470587	car	0	1	0	1	0	backup	0.2259572737	8.3888105661	1
474	5	50	63645	2876.97836765	car	1	1	1	0	0	straight	0.4097711122	85.3965845047	1
3747	4	60	59887	11157.0018193	car	0	1	1	0	0	rightturn	15.6209840197	46.8005192929	1
4179	4	60	31483	6369.41822128	car	0	1	1	0	0	leftturn	3.7948071661	61.207021777	1
4950	4	60	33808	16226.176833	VTB	0	1	0	0	0	straight	11.2702282713	71.9769960849	1
459	5	50	105512	3908.19987554	car	1	1	1	0	0	straight	0.7767871662	82.2987846548	0
777	5	50	44097	2165.31841445	car	0	2	1	1	0	straight	0.2143295652	28.1819565553	0
2233	5	50	32522	19049.164108	VTB	1	0	0	0	0	straight	3.6774890863	73.9931179722	1
5678	2	80	48585	3767.61763886	car	0	1	0	0	0	straight	0	59.3670883752	1
4265	4	60	26096	3409.30400796	car	0	2	0	0	0	leftturn	3.4382413543	50.4745326898	1
2878	5	50	37313	9379.65776764	car	0	1	0	0	0	leftturn	9.5792518839	72.2908457505	1
1895	5	50	28814	5245.23850877	car	0	1	0	0	0	leftturn	2.5954513565	7.7836347233	1
4973	4	60	39942	16299.8893901	car	0	1	0	1	0	leftturn	2.0758433085	53.3971799963	1
4895	4	60	50431	15027.3165381	car	1	1	0	0	0	leftturn	12.739379396	58.4121674591	1
846	5	50	35174	11102.0570526	car	0	1	0	0	0	leftturn	3.5366100805	75.9070504211	1
2177	5	50	29588	9389.14914954	VTB	0	1	0	0	0	straight	1.1708533753	77.4264178295	1
3679	4	60	67385	6960.82553303	car	1	1	0	0	0	straight	2.0430605395	67.642824057	0
5650	3	60	36663	14074.988352	car	0	1	0	0	0	straight	11.1159924934	58.9573183006	1
2262	5	50	28503	28792.5658274	VTB	1	1	0	0	0	other	2.1770398739	52.3597117419	0
2371	5	50	30522	7639.29292288	VTB	0	1	0	0	0	rightturn	7.8839094786	35.874699954	1
940	5	50	34231	12011.9741575	car	1	1	0	0	0	rightturn	3.5583673025	92.2269383188	1
4940	4	60	38261	17717.4882361	VTB	1	0	0	0	0	backup	11.3782451237	73.4603329337	0
4215	4	60	31483	6369.41822128	car	1	1	1	0	0	straight	3.7948071661	61.207021777	0
3961	4	60	13024	4939.11686641	car	1	2	1	0	0	straight	17.5115980038	47.9152925925	1
3662	4	60	28846	3346.50676797	VTB	0	2	0	0	0	leftturn	0.3610801163	37.2075375871	0
5527	4	60	37041	5126.22890842	car	0	1	0	0	0	leftturn	6.363041679	49.7043890685	1
4409	4	60	21667	10773.2897597	VTB	0	2	0	1	0	backup	2.6534571109	58.3028496192	0
2858	5	50	35862	9985.91752524	VTB	1	1	0	0	0	straight	22.3161422095	51.271096833	1
3049	5	50	32641	7211.90686257	VTB	1	1	0	0	0	other	14.4151917398	48.6063400823	1
3156	5	50	50944	6324.35397745	car	0	1	0	0	0	leftturn	0.5270312889	89.2261749795	1
3135	5	50	50944	6324.35397745	car	1	3	1	0	0	straight	0.6556145382	80.9984884879	1
5022	4	60	37074	10922.6628236	VTB	0	1	0	0	0	backup	2.2260052071	40.9639307536	0
2567	5	50	34651	15134.3288105	car	0	1	0	0	0	backup	12.4534291014	52.158045337	0
1660	5	50	35586	13784.5768176	car	0	1	0	0	0	other	6.1877070074	31.8624114834	0
5764	2	80	55425	3808.92861065	car	0	1	0	0	0	rightturn	2.8993383381	34.2384633098	1
1995	5	50	35999	3823.07375523	car	1	1	1	0	0	rightturn	2.5205249977	61.459669543	1
1842	5	50	21667	10773.2897597	car	0	1	1	0	0	backup	5.5697776603	51.6591918142	0
4051	4	60	31400	5525.6393917	car	1	0	1	0	0	leftturn	2.9318208284	57.7267946248	1
4756	4	60	27091	17013.6502532	VTB	1	1	0	0	0	leftturn	0.8991629328	52.6975684472	1
5030	4	60	32512	14769.9349114	car	1	1	1	0	0	leftturn	1.3198081938	49.4637664326	1
4310	4	60	33738	14841.989946	VTB	0	1	0	0	0	leftturn	2.5112380634	76.3974413473	1
2536	5	50	37591	8520.71035343	car	1	1	0	0	0	backup	0.2720468726	68.3483754173	1
4776	4	60	41575	11353.2483419	VTB	0	1	1	0	0	straight	8.6938162513	61.0483048271	1
667	5	50	24879	17500.4297153	VTB	1	1	0	0	0	leftturn	10.5716681017	57.3117107295	1
321	5	50	38723	10465.8410341	car	1	2	0	0	0	other	1.531282291	64.9439503217	0
368	5	50	55714	4839.95834355	car	0	1	0	0	0	straight	0	82.0409216215	1
1451	5	50	29964	12534.143018	car	1	1	1	0	0	straight	6.9769774174	80.0153690457	1
2630	5	50	37301	14137.2785602	car	1	1	1	0	0	leftturn	10.6991148767	77.709767612	1
274	5	50	36478	8276.69611611	car	0	2	0	0	0	other	7.8383702943	60.2302187966	0
762	5	50	39742	2028.03718331	car	0	2	0	0	0	straight	0.1258213731	64.2996481688	0
2679	5	50	38082	9452.39947607	car	0	1	0	0	0	straight	11.451405662	60.2511336386	0
1172	5	50	42723	940.447210252	car	0	1	1	0	0	straight	17.4819168811	36.5212806582	1
693	5	50	30412	4411.12075816	car	0	1	0	0	0	straight	8.601714816	38.2041142324	1
4181	4	60	28024	8441.77182549	car	1	0	1	0	0	straight	3.2768662931	42.8030779342	1
5401	4	60	38558	9770.35527031	car	1	1	1	1	0	leftturn	1.6775321963	72.2068356291	1
430	5	50	36755	2347.86504096	VTB	0	1	0	0	0	leftturn	0.0717807741	38.9413340006	1
1969	5	50	40509	7159.37658745	car	0	1	1	0	0	rightturn	0.6253267231	64.4785693934	1
1277	5	50	33193	7082.66265326	car	1	1	1	0	0	straight	12.2823499443	63.6578375701	1
5211	4	60	33900	7989.89341927	VTB	0	1	1	0	0	backup	48.1598216583	29.5687421572	0
4354	4	60	28129	11245.82535	car	0	1	0	0	0	other	3.4018396889	65.8356433886	1
953	5	50	75095	1917.64624892	VTB	0	1	0	0	0	straight	0	21.4909652938	0
2927	5	50	40170	5430.79478566	VTB	0	1	0	0	0	leftturn	4.4417265712	17.0793293226	0
1331	5	50	47135	6522.83096951	VTB	0	1	0	0	0	other	14.3975927609	63.7077050925	0
489	5	50	34238	6608.73583713	car	0	1	0	0	0	leftturn	0	80.536195393	1
3040	5	50	38662	6538.42418143	car	1	1	1	0	0	leftturn	0	69.3090032586	1
2001	5	50	40509	7159.37658745	car	0	1	0	0	0	leftturn	0	67.0290608812	1
3176	5	50	44357	5850.37060039	car	1	1	1	0	0	straight	71.0387827647	18.6878148969	0
1787	5	50	27828	11724.1640318	car	0	1	0	0	0	other	5.5624602353	37.893751086	0
1490	5	50	31877	12817.4226102	car	0	1	0	1	0	leftturn	4.9963934984	72.8779512949	1
891	5	50	32599	11143.8261756	car	1	1	1	0	0	straight	7.7929021382	67.2949603715	1
2577	5	50	34889	13603.0422869	car	1	1	0	0	0	straight	8.5688945449	66.8207960747	1
458	5	50	60782	1959.57091727	car	0	1	0	0	0	straight	0.4097709919	60.3019977032	0
4227	4	60	31483	6369.41822128	car	0	1	0	0	0	straight	6.9868690389	56.6577353596	1
3256	5	50	45317	3627.73563407	VTB	0	1	0	0	0	backup	0	65.1805002744	0
4268	4	60	39192	1406.4656225	car	1	1	1	0	0	leftturn	3.9765028961	43.2824521718	1
2460	5	50	37591	8520.71035343	car	1	1	1	0	0	straight	0.2006393954	60.0447631027	1
2607	5	50	35329	16116.8811256	car	0	1	0	0	0	straight	7.045174049	63.8366323362	1
2841	5	50	36567	3451.66754924	car	0	1	0	0	0	straight	0.6546004843	79.3031971837	0
3908	4	60	23262	18498.8156027	car	1	1	0	0	0	leftturn	10.6077893153	58.934987368	1
3698	4	60	28846	3346.50676797	car	0	1	0	0	0	backup	2.9447271681	33.6403275311	0
1063	5	50	55425	3808.92861065	car	0	1	0	0	0	straight	1.5765217215	65.9638982673	1
4635	4	60	32580	16117.2987746	VTB	0	2	0	0	0	straight	2.4917646867	77.6549592201	1
4120	4	60	19591	6338.15910617	car	1	1	0	0	1	straight	7.2298868076	58.1087519193	0
3012	5	50	31772	10304.0509411	car	0	2	1	0	0	straight	2.8760270333	72.0579820847	0
3864	4	60	30375	7084.67412159	car	0	1	0	0	0	rightturn	4.8350522283	68.7934005999	1
1535	5	50	26686	9404.36706218	car	1	1	0	0	0	leftturn	6.4606468083	66.495316977	0
1363	5	50	28993	11371.6334342	VTB	0	1	0	0	0	straight	0.4109579962	34.1151506531	0
3524	4	60	30450	11509.7949972	car	0	1	0	0	0	rightturn	0.6551209269	60.5184071483	0
5689	2	80	49878	3259.32738469	car	0	1	0	0	0	straight	0.8053381387	76.6226858582	1
5913	2	80	43553	8666.16274382	car	0	2	0	0	0	straight	1.7853121068	75.3679011019	0
5233	4	60	38973	2262.79193153	VTB	0	1	0	0	0	other	18.4472036887	20.9428845036	0
4671	4	60	36796	5461.59352807	VTB	0	1	0	0	0	leftturn	1.7607230326	42.5611980857	1
5064	4	60	35999	3823.07375523	car	1	1	1	0	0	straight	1.6844758595	64.6422685638	0
5774	2	80	23262	18498.8156027	car	0	1	0	0	0	leftturn	8.3467487958	68.6790613749	1
1394	5	50	27173	8383.87428377	car	1	0	0	1	1	straight	2.2008813713	36.2990049439	1
864	5	50	30375	7084.67412159	car	0	1	0	0	0	rightturn	4.9138326831	67.0060624028	1
3197	5	50	51007	934.312809425	car	0	1	0	0	0	other	0	0.0843603762	0
923	5	50	69941	924.967982364	car	0	1	1	0	0	straight	15.8994370713	48.2241571679	0
5125	4	60	39931	4613.88417651	car	0	0	0	0	0	straight	28.78153038	62.8977509003	1
3332	5	50	38945	7143.25813643	car	0	1	0	0	0	backup	5.6369627406	72.6514165396	0
3177	5	50	41688	7060.29438889	car	0	1	0	0	0	rightturn	11.2613475449	63.4975731157	1
2759	5	50	29986	13098.3295563	car	0	2	0	0	0	straight	0.8935622945	57.9133351601	1
5266	4	60	41148	5663.79320678	car	0	1	0	0	0	straight	14.7578357461	53.994476398	1
5112	4	60	39931	4613.88417651	car	0	1	0	0	0	backup	0.5301357184	86.6793657316	0
4315	4	60	24772	15665.2132761	car	0	1	0	0	0	straight	5.3501576553	71.2351028519	1
1454	5	50	31877	12817.4226102	car	0	1	0	0	0	straight	6.1360528473	81.2473300539	0
2359	5	50	31725	8939.32878364	car	0	1	0	0	0	leftturn	4.1734405728	61.2764143759	1
2433	5	50	33418	10204.5796477	VTB	1	0	0	0	0	straight	8.8507814268	58.1697032681	1
2933	5	50	35870	8976.41510787	car	1	1	0	0	0	leftturn	2.0666239294	82.4017649904	1
5143	4	60	39931	4613.88417651	car	1	1	0	0	0	rightturn	28.78153038	62.8977509003	1
2819	5	50	39931	4613.88417651	car	0	0	0	0	0	leftturn	23.223824313	68.0979003281	1
2461	5	50	37591	8520.71035343	car	0	1	0	0	0	leftturn	0.1903372418	57.3849640615	1
3246	5	50	45317	3627.73563407	car	1	1	1	1	0	straight	0	65.470475372	0
752	5	50	44306	1319.68996925	VTB	0	1	0	0	0	straight	1.3011041183	53.0729233992	0
5039	4	60	44515	12445.1474324	VTB	1	1	0	0	0	rightturn	9.7074337616	67.5427248666	1
1300	5	50	70524	5248.27449734	car	0	0	0	1	0	straight	15.7122761142	33.5327922486	1
5900	2	80	40495	5199.5192791	car	1	2	0	0	0	other	0.3836575709	61.2526593217	0
5190	4	60	33730	4531.08881457	car	0	1	1	0	0	straight	18.8049355799	40.4586160914	0
4902	4	60	33808	16226.176833	car	1	1	0	0	0	other	11.7870460033	72.8087169095	1
5579	4	60	109573	2053.46790009	car	1	2	0	0	0	straight	0	18.3076241556	0
2700	5	50	31549	6956.60541293	car	1	1	1	0	0	leftturn	10.2919848845	21.7124215067	1
3383	5	50	43769	3299.89448551	car	1	1	0	0	0	straight	16.6357361213	77.0073589658	1
1051	5	50	55425	3808.92861065	VTB	1	3	0	0	0	rightturn	1.186127602	56.676287724	1
5941	1	100	42723	940.447210252	car	0	3	1	0	0	straight	15.9836671372	30.6468034798	1
2519	5	50	40290	7358.3078158	car	0	1	0	0	0	straight	3.0314924978	58.5568257502	1
1644	5	50	57258	12777.0044206	VTB	0	1	1	0	0	leftturn	3.4997729985	62.7796484812	1
3298	5	50	38945	7143.25813643	car	0	1	0	0	0	straight	5.2881189864	76.0820568161	1
3422	4	60	69041	2570.6181981	car	0	2	0	0	0	leftturn	1.1465318116	95.1214571911	1
4410	4	60	35152	16538.5797222	car	0	1	0	0	0	straight	3.2312981948	70.8351553944	0
3819	4	60	37272	7659.17383915	car	1	1	1	0	0	leftturn	1.0477352849	59.8303426059	1
1994	5	50	35999	3823.07375523	car	1	1	1	0	0	rightturn	2.5205249977	61.459669543	1
4522	4	60	38763	7360.48338853	VTB	1	1	1	0	0	straight	0.7535447175	69.6830078223	0
3380	5	50	40119	3445.79533138	car	0	1	0	1	0	straight	0.6808729367	68.503615742	0
2725	5	50	32902	8392.54245808	VTB	0	1	0	0	0	leftturn	1.2046624043	66.0536591373	1
495	5	50	24342	10690.356832	car	0	1	0	0	0	straight	2.1714126496	66.5644613226	1
3016	5	50	51061	3183.86289476	car	0	1	0	0	0	other	0	45.4629538485	0
374	5	50	48585	3767.61763886	car	0	1	0	1	0	straight	0.5849398251	83.0681142345	1
2801	5	50	36567	3451.66754924	car	1	1	0	0	0	straight	0	70.6265670166	0
5838	2	80	50813	4589.36275193	VTB	0	1	0	0	0	straight	0.4355462369	56.5912811546	1
5848	2	80	35331	6254.70819587	car	0	0	0	0	0	straight	32.2056952199	63.5162466166	1
916	5	50	29393	19183.573881	car	1	1	0	1	0	leftturn	5.6445647203	65.2723513177	1
5066	4	60	36941	6180.78943048	car	0	1	0	0	0	straight	0.384462064	33.1651455999	0
900	5	50	33406	14346.5039515	car	0	1	0	0	0	straight	6.3647538871	68.1461246602	1
2478	5	50	32991	14557.9144803	car	1	1	0	0	0	straight	8.0337699566	67.6971874983	0
4379	4	60	33944	16204.5052333	VTB	1	1	0	0	0	rightturn	7.1220396648	62.6119119214	0
3687	4	60	28846	3346.50676797	car	0	1	0	0	0	rightturn	1.1739713508	48.8533920563	1
5505	4	60	38146	4081.80000982	VTB	0	3	0	0	0	straight	0.4533160655	46.6384113352	0
5835	2	80	40509	7159.37658745	car	0	2	0	0	0	leftturn	0.8241347104	65.2552829554	1
5130	4	60	45283	5102.03251887	car	0	1	0	0	0	leftturn	0.3435503401	84.368783906	0
1323	5	50	33193	7082.66265326	car	0	1	0	0	0	straight	12.8374143341	67.3061335592	0
2337	5	50	32467	9997.111363	VTB	0	1	0	0	0	leftturn	14.3666988432	57.540852645	1
4911	4	60	33545	12044.432218	moto	0	1	0	0	0	straight	4.3810866182	29.4630289217	0
2666	5	50	37301	14137.2785602	car	0	1	0	0	0	straight	10.6991148767	77.709767612	1
5510	4	60	41272	547.793475023	VTB	0	1	0	0	0	rightturn	0	10.009928221	1
2914	5	50	37142	6838.48068315	VTB	0	1	0	0	0	leftturn	0	66.5138669488	1
2173	5	50	38628	15672.7011939	VTB	0	1	0	0	0	straight	7.2554114651	78.4044901745	0
3664	4	60	28846	3346.50676797	car	0	1	0	0	0	straight	1.6751655203	17.8497567829	1
1944	5	50	28814	5245.23850877	car	1	1	1	0	0	leftturn	0.7162174578	71.1108374096	1
2849	5	50	39931	4613.88417651	car	1	1	0	0	0	straight	0	85.4133204914	1
3848	4	60	35656	9330.29203408	car	0	1	1	0	0	backup	2.4055180884	59.3341976516	0
3627	4	60	40126	6020.26948111	VTB	1	1	0	0	0	straight	0.6932854301	51.6880875447	0
4946	4	60	38261	17717.4882361	car	0	2	1	0	0	straight	11.4287650411	73.4290302659	0
4103	4	60	34521	2476.1169016	car	1	1	0	0	0	backup	19.3850832196	49.2353851047	0
1421	5	50	30945	11042.8783806	car	1	1	0	0	0	leftturn	4.1825059368	50.5679908128	1
3902	4	60	30375	7084.67412159	car	0	1	0	0	0	leftturn	2.3006147373	57.7702531462	1
4532	4	60	34981	2059.6875438	car	0	1	0	0	0	leftturn	1.6731897585	39.610545049	1
5436	4	60	29454	7393.5637369	VTB	0	1	1	1	0	straight	0.2695843733	61.4038364986	0
2697	5	50	34050	7782.75971662	car	0	1	1	0	0	other	0.4574117344	74.2512075472	0
3588	4	60	31750	10871.091961	VTB	0	1	0	0	0	other	0.5930161946	83.6077198848	1
5619	3	60	31613	7015.58291675	car	0	1	1	0	0	straight	11.4911799898	61.7359842262	0
2303	5	50	26236	19308.4773691	car	0	1	0	0	0	backup	2.7493503902	65.5836623581	0
4017	4	60	24707	12635.7101138	car	0	1	0	0	0	straight	11.3122101819	61.8050447157	1
361	5	50	45408	4039.50187781	car	0	2	0	1	0	straight	3.8691583212	63.7096259509	0
1344	5	50	25241	9109.42259156	car	0	1	0	0	0	straight	5.9730272576	46.8675464489	0
1145	5	50	42723	940.447210252	car	1	1	0	0	0	leftturn	13.5898067945	44.217748451	1
4154	4	60	34521	2476.1169016	VTB	0	1	1	0	0	leftturn	18.4389420821	58.1814478574	1
803	5	50	31009	9366.11812657	car	0	1	1	0	0	straight	0.439800361	51.2446206516	0
5228	4	60	33730	4531.08881457	car	0	2	0	0	0	leftturn	61.9782359635	29.0162905173	1
4326	4	60	38057	8954.64756561	VTB	1	1	0	0	0	leftturn	1.4411534732	70.5423880735	1
1851	5	50	29290	11503.6761017	car	0	1	0	1	0	leftturn	7.0997965307	50.7579244424	1
5121	4	60	36567	3451.66754924	VTB	0	1	0	0	0	straight	1.6429178132	81.1680864376	1
5445	4	60	27298	7723.9406207	VTB	1	1	1	0	0	leftturn	0.8432497609	55.2778751123	1
5277	4	60	37142	6838.48068315	VTB	0	2	0	0	0	rightturn	0	63.6164468494	1
4336	4	60	38057	8954.64756561	car	0	1	0	0	0	rightturn	0.4281892181	73.0801298745	1
3407	5	50	86086	2169.30935431	car	0	1	1	0	0	other	7.3332117716	63.2018764593	1
5907	2	80	43553	8666.16274382	car	0	1	0	0	0	other	1.7853121068	75.3679011019	0
4161	4	60	19591	6338.15910617	car	1	1	1	1	0	rightturn	7.8866091482	48.9827057774	1
3922	4	60	70939	1207.12470587	VTB	0	1	0	0	0	other	0.2462591025	19.8198794565	1
2912	5	50	37142	6838.48068315	car	0	1	0	1	0	straight	0	54.9111681779	1
5559	4	50	44762	4471.84959439	VTB	1	1	0	0	0	straight	0.2499288381	40.7875348038	0
3568	4	60	44972	826.493531544	car	1	1	0	0	0	leftturn	0.2218797476	67.3660067447	0
3236	5	50	41586	9093.36937973	car	0	2	0	0	0	leftturn	0	60.7749493298	1
4135	4	60	19591	6338.15910617	car	0	1	0	0	0	straight	8.937841373	58.6208349397	0
2568	5	50	25963	6078.85252948	car	0	1	0	0	0	straight	9.082466436	47.6807723506	0
5424	4	60	31438	11660.6793801	VTB	0	1	1	0	0	straight	0.4706095753	58.4694928186	1
4206	4	60	23067	12679.948957	car	0	2	1	0	0	straight	4.0404913861	63.0499294171	1
1725	5	50	28129	11245.82535	car	0	1	0	0	0	straight	2.0550070834	55.7490264076	1
2486	5	50	42619	15379.2660887	VTB	1	1	0	0	0	leftturn	13.0902876158	69.2190920347	1
5281	4	60	54051	3432.32079026	car	0	1	0	0	0	straight	18.890039833	72.7833437991	0
807	5	50	37272	7659.17383915	VTB	1	1	0	0	0	leftturn	0.194054829	60.4097287093	1
2487	5	50	37591	8520.71035343	car	0	1	0	0	0	leftturn	0.2720468726	68.3483754173	1
1151	5	50	28915	1230.19600986	car	0	0	0	0	0	leftturn	20.5307405791	50.7689590087	1
3217	5	50	31433	10571.8897115	VTB	0	1	1	0	0	straight	15.6896295031	61.9225684511	0
3202	5	50	44357	5850.37060039	car	0	1	0	0	0	other	56.235113704	19.6822762498	0
5925	2	80	43296	682.037867979	VTB	0	1	0	0	0	straight	7.6895208096	71.9693760312	1
5797	2	80	27173	8383.87428377	VTB	0	1	0	1	0	straight	0.7233601246	49.6411241115	0
5457	4	60	45672	6666.06832741	car	1	1	1	0	0	straight	0.1222878217	85.4551956083	0
5141	4	60	39931	4613.88417651	car	1	1	0	0	0	rightturn	28.78153038	62.8977509003	1
1702	5	50	35152	16538.5797222	car	0	0	0	0	0	rightturn	1.8272715642	70.9122166109	1
1097	5	50	42723	940.447210252	car	1	1	0	1	0	leftturn	14.3320509185	34.6275088178	1
3311	5	50	40495	5199.5192791	VTB	0	1	0	0	0	straight	1.8716783322	81.4651562332	0
2913	5	50	39636	13503.0137295	car	0	1	1	0	0	other	0.3926916332	88.6072769771	0
2318	5	50	33418	10204.5796477	car	0	1	0	0	0	straight	9.1808742644	59.3464647885	0
4858	4	60	33424	10993.4301188	car	0	1	0	0	0	other	3.6561338671	56.9994234422	1
3343	5	50	59447	4250.17443388	car	1	2	1	1	0	straight	0.3836575781	59.0271007015	0
